entry,run,property,t0,g,Neff_max
589,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.9927647,1756.8557
589,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),2,1.187626,2946.2136
589,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),82,3.0783973,1110.6428
589,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),82,3.080524,1109.8761
589,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2527,1.0,974.0
590,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),0,2.1333396,1641.0889
590,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2270174,2853.2603
590,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.8330212,1909.9615
590,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2270174,2853.2603
590,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),21,2.9530654,1178.4365
590,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),20,2.9489098,1180.4363
590,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2409,1.0,1092.0
591,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),51,2.1513846,1603.6184
591,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.3934757,2512.4229
591,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),53,2.080327,1657.4318
591,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.3934757,2512.4229
591,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),13,2.4851568,1403.5332
591,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),13,2.4860933,1403.0045
591,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0,1001.0
592,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),693,2.1623693,1298.5757
592,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2927417,2708.1978
592,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.7717414,1263.1049
592,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2927417,2708.1978
592,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),9,2.6753418,1305.2538
592,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),9,2.6723423,1306.7189
592,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0197123,981.6494
593,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),9,2.67791,1304.002
593,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1380906,3076.205
593,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),9,2.1959674,1590.1875
593,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1380906,3076.205
593,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),19,4.0832357,852.75507
593,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),19,4.08165,853.0864
593,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2545,1.0,956.0
594,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),653,2.495031,1141.4688
594,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.123308,3116.6877
594,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.2433767,1560.5939
594,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.123308,3116.6877
594,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),9,4.8801904,715.54584
594,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),9,4.8909006,713.97894
594,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2554,1.0,947.0
595,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),88,11.736595,290.79984
595,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),85,1.1958773,2856.4802
595,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),85,8.180123,417.59763
595,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),85,1.1958773,2856.4802
595,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),23,11.607721,299.62814
595,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),23,11.613132,299.48853
595,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0,1001.0
596,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),708,2.3322463,1197.5579
596,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2934607,2706.6921
596,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),3,2.4481478,1428.8353
596,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2934607,2706.6921
596,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),6,1.9328333,1808.2263
596,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),6,1.9361736,1805.1068
596,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.8580617,538.73346
597,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),354,2.3155837,1359.0526
597,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.2257096,2855.4888
597,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),26,2.3917506,1452.9106
597,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.2257096,2855.4888
597,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),6,2.2356555,1563.2998
597,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),6,2.23245,1565.5446
597,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0,1001.0
598,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),151,7.1256156,470.13483
598,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1022626,3176.194
598,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),168,4.969909,670.636
598,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1022626,3176.194
598,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),1088,3.460151,697.3684
598,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),1089,3.4509783,698.93225
598,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2533,1.0,968.0
599,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),15,2.399428,1452.8463
599,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),4,1.9905535,1756.7979
599,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),9,3.0123818,1159.2156
599,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),4,1.9905535,1756.7979
599,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),12,2.9190083,1195.2689
599,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),12,2.9208064,1194.5331
599,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2951,1.0,550.0
600,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),1243,1.8876903,1196.1708
600,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.2146655,2881.4517
600,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),16,1.8593963,1874.2642
600,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.2146655,2881.4517
600,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),956,2.866301,887.90393
600,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),956,2.8659124,888.02435
600,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.4735781,679.2989
601,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),870,1.863072,1412.1837
601,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1446204,3058.656
601,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.853403,1888.9578
601,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1446204,3058.656
601,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),6,2.2690527,1540.2903
601,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),6,2.269396,1540.0573
601,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2555,1.0,946.0
602,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),10,1.9333763,1805.6495
602,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),2,1.1574334,3023.068
602,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.7983946,1946.7363
602,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),2,1.1574334,3023.068
602,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),21,3.122366,1114.5394
602,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),21,3.1256516,1113.3678
602,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2623,1.0,878.0
603,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),7,2.328157,1500.7579
603,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.4233099,2459.7595
603,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),7,2.2438457,1557.1481
603,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.4233099,2459.7595
603,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),72,3.4466336,994.88385
603,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),72,3.4487844,994.26337
603,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2519,1.0,982.0
604,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),17,2.1131716,1648.7067
604,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.0749524,3256.8884
604,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),18,1.7302616,2012.9905
604,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.0749524,3256.8884
604,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),17,4.069802,856.06134
604,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),17,4.075613,854.8407
604,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2559,1.0,942.0
605,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),0,2.1693177,1613.8715
605,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),7,1.1567918,3020.4226
605,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.5683568,2232.2727
605,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),7,1.1567918,3020.4226
605,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),11,2.5220249,1383.8087
605,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),11,2.5226603,1383.4602
605,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2505,1.0,996.0
607,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),2408,5.714032,191.2835
607,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2278142,2851.4087
607,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),2228,2.2464342,566.67584
607,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2278142,2851.4087
607,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),0,12.816354,273.16663
607,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),0,15.004677,233.32726
607,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2553,1.0,948.0
608,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),1081,7.63543,316.9435
608,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2477896,2805.7615
608,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),77,7.4024057,462.55234
608,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2477896,2805.7615
608,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),1133,8.054639,293.99207
608,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),1133,8.05378,294.02344
608,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2538,1.0,963.0
609,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),139,2.2164385,1516.8479
609,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.329584,2632.4023
609,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.332444,1501.0007
609,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.329584,2632.4023
609,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),152,2.8028255,1194.8657
609,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),152,2.7962925,1197.6572
609,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2135,1.0444199,1307.9031
610,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),57,2.2554483,1526.9691
610,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.4854354,2356.8848
610,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),57,2.3038557,1494.8854
610,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.4854354,2356.8848
610,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),28,2.3225088,1495.3657
610,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),28,2.3209717,1496.356
610,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0,1001.0
611,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),73,3.160612,1084.6
611,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),6,1.0916585,3201.5508
611,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),46,3.0116339,1147.2178
611,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),6,1.0916585,3201.5508
611,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),5,2.531125,1381.204
611,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),5,2.5278153,1383.0125
611,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.2109561,826.61957
612,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),69,4.1098785,835.06116
612,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1866547,2950.3108
612,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),69,3.3311083,1030.2877
612,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1866547,2950.3108
612,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),27,3.4545043,1005.64355
612,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),27,3.4521604,1006.32635
612,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2239,1.0589153,1191.7856
613,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),866,3.2767062,804.1612
613,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.3855498,2526.073
613,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),470,3.5475245,854.3986
613,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.3855498,2526.073
613,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),17,5.390355,646.3396
613,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),17,5.389821,646.4036
613,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0,1001.0
614,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),8,2.1761649,1605.1173
614,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2562362,2786.8962
614,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),7,2.1647286,1614.0591
614,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2562362,2786.8962
614,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),6,3.103214,1126.2517
614,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),6,3.1040196,1125.9594
614,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.1294348,886.284
615,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),295,15.130488,211.89006
615,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),209,1.272526,2586.9805
615,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),99,8.728068,389.77698
615,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),209,1.272526,2586.9805
615,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),1321,5.557223,392.28226
615,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),1321,5.546646,393.0303
615,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.1595258,863.284
616,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),18,2.6309638,1323.8495
616,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2634959,2770.8835
616,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),23,2.0781376,1673.6139
616,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2634959,2770.8835
616,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),13,2.9548068,1180.4495
616,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),13,2.9515445,1181.7542
616,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.022151,979.3074
617,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),0,1.8102951,1933.9388
617,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),14,1.1662512,2989.9219
617,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.5310742,2286.63
617,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),14,1.1662512,2989.9219
617,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),6,3.1756847,1100.55
617,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),6,3.1750102,1100.7838
617,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0,1001.0
618,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),49,6.0388484,571.63214
618,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1470215,3052.2532
618,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),34,4.3145266,803.5644
618,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1470215,3052.2532
618,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),70,5.613082,611.2507
618,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),70,5.610224,611.5621
618,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2515,1.0,986.0
619,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),475,8.671294,348.96753
619,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.0719637,3265.0361
619,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),463,6.5489707,463.88968
619,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.0719637,3265.0361
619,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),58,2.9095879,1183.3291
619,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),58,2.912186,1182.2734
619,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.3522445,740.25073
621,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),40,5.425586,637.90344
621,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),67,1.0380613,3308.0898
621,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),40,3.3502028,1033.0718
621,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),67,1.0380613,3308.0898
621,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),14,4.7097282,740.38245
621,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),14,4.7107043,740.229
621,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0522772,951.27026
622,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),274,1.7048376,1892.849
622,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.1795543,2967.2224
622,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),182,1.7492131,1897.4246
622,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.1795543,2967.2224
622,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),70,3.1344886,1094.5964
622,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),70,3.1340132,1094.7625
622,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2480,1.0,1021.0
623,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),10,3.473841,1004.9395
623,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2119955,2888.6245
623,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.92443,1197.1564
623,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2119955,2888.6245
623,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),41,4.546271,761.0633
623,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),41,4.5476837,760.8269
623,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0,1001.0
624,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),58,6.502212,529.5121
624,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2263535,2854.805
624,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),58,6.2242093,553.16266
624,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2263535,2854.805
624,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),53,3.9604542,870.60724
624,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),53,3.9572237,871.31793
624,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2505,1.0,996.0
625,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),4,2.011901,1738.1572
625,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2969542,2699.4016
625,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.8249145,1918.446
625,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2969542,2699.4016
625,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),7,2.4170995,1445.5342
625,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),7,2.4156437,1446.4054
625,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0342551,967.8463
626,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),7,2.2756093,1535.413
626,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2279215,2851.1594
626,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),7,2.0997386,1664.0166
626,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2279215,2851.1594
626,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),12,3.3503926,1041.3705
626,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),12,3.352655,1040.6678
626,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.3341511,750.2898
627,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),39,2.1396847,1617.9954
627,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),4,1.2493225,2799.117
627,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),261,2.1328123,1519.1211
627,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),4,1.2493225,2799.117
627,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),9,2.5687833,1359.3984
627,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),9,2.5693436,1359.102
627,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0,1001.0
628,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),12,2.1351871,1634.0488
628,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.3402259,2612.246
628,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.9499903,1795.3936
628,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.3402259,2612.246
628,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),6,3.1804717,1098.8936
628,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),6,3.1798518,1099.1078
628,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.079693,927.1154
629,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),4,2.2732487,1538.327
629,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1468166,3052.7986
629,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),3,2.376483,1471.923
629,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1468166,3052.7986
629,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),4,3.1744606,1101.6045
629,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),4,3.1796672,1099.8007
629,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.1771225,850.3788
